date,round,white_id,black_id,white_elo,black_elo,white_title,black_title,result
2015-09-13,1.3,24130737,5018471,2659.0,2674.0,GM,GM,1-0
2015-09-13,1.3,1112635,13300881,2622.0,2679.0,GM,GM,1/2-1/2
2015-09-13,1.3,13402129,718939,2657.0,2657.0,GM,GM,1/2-1/2
2015-09-13,1.3,4129199,4121830,2649.0,2649.0,GM,GM,1/2-1/2
2015-09-13,1.3,13502956,4199758,2656.0,2657.0,GM,GM,1-0
2015-09-13,1.4,14001128,4126025,2428.0,2774.0,IM,GM,1/2-1/2
2015-09-13,1.4,24105074,4122356,2491.0,2748.0,IM,GM,1-0
2015-09-13,1.4,4147235,10200037,2758.0,2500.0,GM,GM,1-0
2015-09-13,1.4,2805677,3409350,2741.0,2511.0,GM,IM,0-1
2015-09-13,1.4,2040506,13400924,2556.0,2738.0,GM,GM,0-1
2015-09-13,1.4,3503240,117927,2732.0,2563.0,GM,GM,1-0
2015-09-13,1.4,309095,2809052,2734.0,2597.0,GM,GM,1-0
2015-09-13,1.4,14506688,608742,2597.0,2702.0,GM,GM,0-1
2015-09-13,1.4,8603332,14102560,2599.0,2692.0,GM,GM,1/2-1/2
2015-09-13,1.4,921629,8602883,2622.0,2712.0,GM,GM,0-1
2015-09-13,1.4,4168119,8602522,2705.0,2621.0,GM,GM,1-0
2015-09-13,1.4,114987,14200244,2608.0,2704.0,GM,GM,1/2-1/2
2015-09-13,1.4,13401378,4168003,2634.0,2689.0,GM,GM,1-0
2015-09-13,1.4,4150120,1207822,2671.0,2626.0,GM,GM,1/2-1/2
2015-09-13,1.4,5029465,3503739,2651.0,2659.0,GM,GM,0-1
2015-09-13,1.4,2101246,8602980,2632.0,2671.0,GM,GM,1/2-1/2
2015-09-13,1.4,13302531,4152956,2601.0,2725.0,GM,GM,0-1
2015-09-13,1.4,14107090,14101025,2639.0,2662.0,GM,GM,1/2-1/2
2015-09-13,1.4,4162722,3504409,2660.0,2643.0,GM,GM,1-0
2015-09-13,1.4,5018471,24130737,2674.0,2659.0,GM,GM,1/2-1/2
2015-09-13,1.4,13300881,1112635,2679.0,2622.0,GM,GM,1/2-1/2
2015-09-13,1.4,718939,13402129,2657.0,2657.0,GM,GM,1/2-1/2
2015-09-13,1.4,4121830,4129199,2649.0,2649.0,GM,GM,1/2-1/2
2015-09-13,1.4,4199758,13502956,2657.0,2656.0,GM,GM,0-1
2015-09-13,1.5,14001128,4126025,2428.0,2774.0,IM,GM,1/2-1/2
2015-09-13,1.5,24105074,4122356,2491.0,2748.0,IM,GM,1/2-1/2
2015-09-13,1.5,14200244,114987,2704.0,2608.0,GM,GM,1/2-1/2
2015-09-13,1.5,4150120,1207822,2671.0,2626.0,GM,GM,1-0
2015-09-13,1.5,13300881,1112635,2679.0,2622.0,GM,GM,1-0
2015-09-13,1.5,718939,13402129,2657.0,2657.0,GM,GM,1-0
2015-09-13,1.5,4121830,4129199,2649.0,2649.0,GM,GM,1/2-1/2
2015-09-13,1.6,4126025,14001128,2774.0,2428.0,GM,IM,1/2-1/2
2015-09-13,1.6,4122356,24105074,2748.0,2491.0,GM,IM,1/2-1/2
2015-09-13,1.6,114987,14200244,2608.0,2704.0,GM,GM,1/2-1/2
2015-09-13,1.6,1207822,4150120,2626.0,2671.0,GM,GM,0-1
2015-09-13,1.6,1112635,13300881,2622.0,2679.0,GM,GM,1-0
2015-09-13,1.6,13402129,718939,2657.0,2657.0,GM,GM,1/2-1/2
2015-09-13,1.6,4129199,4121830,2649.0,2649.0,GM,GM,1/2-1/2
2015-09-13,1.7,4126025,14001128,2774.0,2428.0,GM,IM,1-0
2015-09-13,1.7,4122356,24105074,2748.0,2491.0,GM,IM,1-0
2015-09-13,1.7,14200244,114987,2704.0,2608.0,GM,GM,1/2-1/2
2015-09-13,1.7,1112635,13300881,2622.0,2679.0,GM,GM,1/2-1/2
2015-09-13,1.7,4129199,4121830,2649.0,2649.0,GM,GM,1/2-1/2
2015-09-13,1.8,14001128,4126025,2428.0,2774.0,IM,GM,0-1
2015-09-13,1.8,24105074,4122356,2491.0,2748.0,IM,GM,0-1
2015-09-13,1.8,114987,14200244,2608.0,2704.0,GM,GM,1-0
2015-09-13,1.8,13300881,1112635,2679.0,2622.0,GM,GM,1/2-1/2
2015-09-13,1.8,4121830,4129199,2649.0,2649.0,GM,GM,1-0
2015-09-13,1.9,1112635,13300881,2622.0,2679.0,GM,GM,1/2-1/2
2015-09-14,2.1,13502956,2900084,2656.0,2813.0,GM,GM,1/2-1/2
2015-09-14,2.1,2016192,2004887,2816.0,2638.0,GM,GM,1/2-1/2
2015-09-14,2.1,13401653,2020009,2657.0,2796.0,GM,GM,0-1
2015-09-14,2.1,24116068,4121830,2798.0,2649.0,GM,GM,1/2-1/2
2015-09-14,2.1,718939,5202213,2657.0,2760.0,GM,GM,0-1
2015-09-14,2.1,4101588,3503739,2777.0,2659.0,GM,GM,1-0
2015-09-14,2.1,24130737,4126025,2659.0,2774.0,GM,GM,1/2-1/2
2015-09-14,2.1,8603677,4162722,2782.0,2660.0,GM,GM,1-0
2015-09-14,2.1,14102951,14116731,2717.0,2625.0,GM,GM,1-0
2015-09-14,2.1,4122356,10601457,2748.0,2636.0,GM,GM,1/2-1/2
2015-09-14,2.1,14101025,14109603,2662.0,2762.0,GM,GM,1-0
2015-09-14,2.1,4147235,12401110,2758.0,2634.0,GM,GM,1/2-1/2
2015-09-14,2.1,3800024,3409350,2667.0,2511.0,GM,IM,1-0
2015-09-14,2.1,5007003,5021596,2737.0,2640.0,GM,GM,1/2-1/2
2015-09-14,2.1,316385,400041,2676.0,2742.0,GM,GM,1-0
2015-09-14,2.1,4102142,1202758,2727.0,2678.0,GM,GM,1/2-1/2
2015-09-14,2.1,2801990,13400924,2655.0,2738.0,GM,GM,1/2-1/2
2015-09-14,2.1,4168119,608742,2705.0,2702.0,GM,GM,1/2-1/2
2015-09-14,2.1,8602980,13401319,2671.0,2736.0,GM,GM,1/2-1/2
2015-09-14,2.1,1118358,24101605,2734.0,2675.0,GM,GM,1-0
2015-09-14,2.1,8602956,703303,2620.0,2707.0,GM,GM,1/2-1/2
2015-09-14,2.1,8603820,4150120,2721.0,2671.0,GM,GM,1/2-1/2
2015-09-14,2.1,2806851,14100010,2673.0,2726.0,GM,GM,0-1
2015-09-14,2.1,8603405,14113171,2734.0,2617.0,GM,GM,1-0
2015-09-14,2.1,13401378,309095,2634.0,2734.0,GM,GM,1-0
2015-09-14,2.1,14109530,13300474,2672.0,2784.0,GM,GM,1/2-1/2
2015-09-14,2.1,14105730,4158814,2700.0,2720.0,GM,GM,0-1
2015-09-14,2.1,4152956,12401137,2725.0,2697.0,GM,GM,1/2-1/2
2015-09-14,2.1,13300881,623539,2679.0,2758.0,GM,GM,1/2-1/2
2015-09-14,2.1,112275,114987,2599.0,2608.0,GM,GM,1/2-1/2
2015-09-14,2.1,3503240,13302485,2732.0,2622.0,GM,GM,1-0
2015-09-14,2.1,8603332,8602883,2599.0,2712.0,GM,GM,1-0
2015-09-15,2.2,2900084,13502956,2813.0,2656.0,GM,GM,1-0
2015-09-15,2.2,2004887,2016192,2638.0,2816.0,GM,GM,1/2-1/2
2015-09-15,2.2,2020009,13401653,2796.0,2657.0,GM,GM,1/2-1/2
2015-09-15,2.2,4121830,24116068,2649.0,2798.0,GM,GM,1/2-1/2
2015-09-15,2.2,5202213,718939,2760.0,2657.0,GM,GM,1-0
2015-09-15,2.2,3503739,4101588,2659.0,2777.0,GM,GM,1/2-1/2
2015-09-15,2.2,4126025,24130737,2774.0,2659.0,GM,GM,1/2-1/2
2015-09-15,2.2,4162722,8603677,2660.0,2782.0,GM,GM,1/2-1/2
2015-09-15,2.2,14116731,14102951,2625.0,2717.0,GM,GM,0-1
2015-09-15,2.2,10601457,4122356,2636.0,2748.0,GM,GM,1/2-1/2
2015-09-15,2.2,14109603,14101025,2762.0,2662.0,GM,GM,1-0
2015-09-15,2.2,12401110,4147235,2634.0,2758.0,GM,GM,1/2-1/2
2015-09-15,2.2,3409350,3800024,2511.0,2667.0,IM,GM,0-1
2015-09-15,2.2,5021596,5007003,2640.0,2737.0,GM,GM,1-0
2015-09-15,2.2,400041,316385,2742.0,2676.0,GM,GM,1-0
2015-09-15,2.2,1202758,4102142,2678.0,2727.0,GM,GM,1/2-1/2
2015-09-15,2.2,13400924,2801990,2738.0,2655.0,GM,GM,1/2-1/2
2015-09-15,2.2,608742,4168119,2702.0,2705.0,GM,GM,1/2-1/2
2015-09-15,2.2,13401319,8602980,2736.0,2671.0,GM,GM,1/2-1/2
2015-09-15,2.2,24101605,1118358,2675.0,2734.0,GM,GM,1/2-1/2
2015-09-15,2.2,703303,8602956,2707.0,2620.0,GM,GM,1-0
2015-09-15,2.2,4150120,8603820,2671.0,2721.0,GM,GM,1/2-1/2
2015-09-15,2.2,14100010,2806851,2726.0,2673.0,GM,GM,1/2-1/2
2015-09-15,2.2,14113171,8603405,2617.0,2734.0,GM,GM,1-0
2015-09-15,2.2,309095,13401378,2734.0,2634.0,GM,GM,1/2-1/2
2015-09-15,2.2,13300474,14109530,2784.0,2672.0,GM,GM,1/2-1/2
2015-09-15,2.2,4158814,14105730,2720.0,2700.0,GM,GM,1/2-1/2
2015-09-15,2.2,12401137,4152956,2697.0,2725.0,GM,GM,1/2-1/2
2015-09-15,2.2,623539,13300881,2758.0,2679.0,GM,GM,1-0
2015-09-15,2.2,114987,112275,2608.0,2599.0,GM,GM,1-0
2015-09-15,2.2,13302485,3503240,2622.0,2732.0,GM,GM,1/2-1/2
2015-09-15,2.2,8602883,8603332,2712.0,2599.0,GM,GM,1/2-1/2
2015-09-16,2.3,2004887,2016192,2638.0,2816.0,GM,GM,1/2-1/2
2015-09-16,2.3,24116068,4121830,2798.0,2649.0,GM,GM,1-0
2015-09-16,2.3,4126025,24130737,2774.0,2659.0,GM,GM,1/2-1/2
2015-09-16,2.3,10601457,4122356,2636.0,2748.0,GM,GM,1/2-1/2
2015-09-16,2.3,14109603,14101025,2762.0,2662.0,GM,GM,1/2-1/2
2015-09-16,2.3,12401110,4147235,2634.0,2758.0,GM,GM,1/2-1/2
2015-09-16,2.3,400041,316385,2742.0,2676.0,GM,GM,1-0
2015-09-16,2.3,4102142,1202758,2727.0,2678.0,GM,GM,1-0
2015-09-16,2.3,2801990,13400924,2655.0,2738.0,GM,GM,0-1
2015-09-16,2.3,608742,4168119,2702.0,2705.0,GM,GM,1/2-1/2
2015-09-16,2.3,13401319,8602980,2736.0,2671.0,GM,GM,1-0
2015-09-16,2.3,4150120,8603820,2671.0,2721.0,GM,GM,1/2-1/2
2015-09-16,2.3,8603405,14113171,2734.0,2617.0,GM,GM,1/2-1/2
2015-09-16,2.3,13300474,14109530,2784.0,2672.0,GM,GM,0-1
2015-09-16,2.3,12401137,4152956,2697.0,2725.0,GM,GM,1/2-1/2
2015-09-16,2.4,2016192,2004887,2816.0,2638.0,GM,GM,1-0
2015-09-16,2.4,4121830,24116068,2649.0,2798.0,GM,GM,0-1
2015-09-16,2.4,24130737,4126025,2659.0,2774.0,GM,GM,1/2-1/2
2015-09-16,2.4,4122356,10601457,2748.0,2636.0,GM,GM,1-0
2015-09-16,2.4,14101025,14109603,2662.0,2762.0,GM,GM,1/2-1/2
2015-09-16,2.4,4147235,12401110,2758.0,2634.0,GM,GM,1/2-1/2
2015-09-16,2.4,316385,400041,2676.0,2742.0,GM,GM,1-0
2015-09-16,2.4,1202758,4102142,2678.0,2727.0,GM,GM,1/2-1/2
2015-09-16,2.4,13400924,2801990,2738.0,2655.0,GM,GM,1-0
2015-09-16,2.4,4168119,608742,2705.0,2702.0,GM,GM,1/2-1/2
2015-09-16,2.4,8602980,13401319,2671.0,2736.0,GM,GM,1/2-1/2
2015-09-16,2.4,8603820,4150120,2721.0,2671.0,GM,GM,1/2-1/2
2015-09-16,2.4,14113171,8603405,2617.0,2734.0,GM,GM,1/2-1/2
2015-09-16,2.4,14109530,13300474,2672.0,2784.0,GM,GM,1-0
2015-09-16,2.4,4152956,12401137,2725.0,2697.0,GM,GM,0-1
2015-09-16,2.5,24130737,4126025,2659.0,2774.0,GM,GM,1/2-1/2
2015-09-16,2.5,14109603,14101025,2762.0,2662.0,GM,GM,1-0
2015-09-16,2.5,4147235,12401110,2758.0,2634.0,GM,GM,1-0
2015-09-16,2.5,316385,400041,2676.0,2742.0,GM,GM,0-1
2015-09-16,2.5,4168119,608742,2705.0,2702.0,GM,GM,1/2-1/2
2015-09-16,2.5,4150120,8603820,2671.0,2721.0,GM,GM,1/2-1/2
2015-09-16,2.5,8603405,14113171,2734.0,2617.0,GM,GM,0-1
2015-09-16,2.6,4126025,24130737,2774.0,2659.0,GM,GM,1-0
2015-09-16,2.6,14101025,14109603,2662.0,2762.0,GM,GM,0-1
2015-09-16,2.6,12401110,4147235,2634.0,2758.0,GM,GM,1/2-1/2
2015-09-16,2.6,400041,316385,2742.0,2676.0,GM,GM,0-1
2015-09-16,2.6,608742,4168119,2702.0,2705.0,GM,GM,1/2-1/2
2015-09-16,2.6,8603820,4150120,2721.0,2671.0,GM,GM,1-0
2015-09-16,2.6,14113171,8603405,2617.0,2734.0,GM,GM,0-1
2015-09-16,2.7,400041,316385,2742.0,2676.0,GM,GM,1/2-1/2
2015-09-16,2.7,4168119,608742,2705.0,2702.0,GM,GM,1/2-1/2
2015-09-16,2.7,14113171,8603405,2617.0,2734.0,GM,GM,0-1
2015-09-16,2.8,316385,400041,2676.0,2742.0,GM,GM,1/2-1/2
2015-09-16,2.8,608742,4168119,2702.0,2705.0,GM,GM,0-1
2015-09-16,2.8,8603405,14113171,2734.0,2617.0,GM,GM,1/2-1/2
2015-09-16,2.9,400041,316385,2742.0,2676.0,GM,GM,1-0
2015-09-17,3.1,2900084,8603332,2813.0,2599.0,GM,GM,1/2-1/2
2015-09-17,3.1,4168119,2016192,2705.0,2816.0,GM,GM,1/2-1/2
2015-09-17,3.1,2020009,114987,2796.0,2608.0,GM,GM,1-0
2015-09-17,3.1,703303,24116068,2707.0,2798.0,GM,GM,1/2-1/2
2015-09-17,3.1,5202213,12401137,2760.0,2697.0,GM,GM,1/2-1/2
2015-09-17,3.1,4158814,4101588,2720.0,2777.0,GM,GM,1/2-1/2
2015-09-17,3.1,4126025,14102951,2774.0,2717.0,GM,GM,0-1
2015-09-17,3.1,13401378,8603677,2634.0,2782.0,GM,GM,1/2-1/2
2015-09-17,3.1,14109530,8603405,2672.0,2734.0,GM,GM,1/2-1/2
2015-09-17,3.1,14100010,4122356,2726.0,2748.0,GM,GM,1/2-1/2
2015-09-17,3.1,14109603,8603820,2762.0,2721.0,GM,GM,1-0
2015-09-17,3.1,623539,4147235,2758.0,2758.0,GM,GM,1/2-1/2
2015-09-17,3.1,3800024,1118358,2667.0,2734.0,GM,GM,1/2-1/2
2015-09-17,3.1,13401319,5021596,2736.0,2640.0,GM,GM,1-0
2015-09-17,3.1,400041,3503240,2742.0,2732.0,GM,GM,1/2-1/2
2015-09-17,3.1,13400924,4102142,2738.0,2727.0,GM,GM,1/2-1/2
2015-09-18,3.2,8603332,2900084,2599.0,2813.0,GM,GM,1/2-1/2
2015-09-18,3.2,2016192,4168119,2816.0,2705.0,GM,GM,1/2-1/2
2015-09-18,3.2,114987,2020009,2608.0,2796.0,GM,GM,1/2-1/2
2015-09-18,3.2,24116068,703303,2798.0,2707.0,GM,GM,1-0
2015-09-18,3.2,12401137,5202213,2697.0,2760.0,GM,GM,1/2-1/2
2015-09-18,3.2,4101588,4158814,2777.0,2720.0,GM,GM,1/2-1/2
2015-09-18,3.2,14102951,4126025,2717.0,2774.0,GM,GM,1-0
2015-09-18,3.2,8603677,13401378,2782.0,2634.0,GM,GM,1-0
2015-09-18,3.2,8603405,14109530,2734.0,2672.0,GM,GM,1-0
2015-09-18,3.2,4122356,14100010,2748.0,2726.0,GM,GM,1-0
2015-09-18,3.2,8603820,14109603,2721.0,2762.0,GM,GM,1/2-1/2
2015-09-18,3.2,4147235,623539,2758.0,2758.0,GM,GM,1/2-1/2
2015-09-18,3.2,1118358,3800024,2734.0,2667.0,GM,GM,1-0
2015-09-18,3.2,5021596,13401319,2640.0,2736.0,GM,GM,1/2-1/2
2015-09-18,3.2,3503240,400041,2732.0,2742.0,GM,GM,1/2-1/2
2015-09-18,3.2,4102142,13400924,2727.0,2738.0,GM,GM,1/2-1/2
2015-09-19,3.3,2900084,8603332,2813.0,2599.0,GM,GM,1-0
2015-09-19,3.3,2016192,4168119,2816.0,2705.0,GM,GM,1/2-1/2
2015-09-19,3.3,5202213,12401137,2760.0,2697.0,GM,GM,1/2-1/2
2015-09-19,3.3,4101588,4158814,2777.0,2720.0,GM,GM,1/2-1/2
2015-09-19,3.3,4147235,623539,2758.0,2758.0,GM,GM,1/2-1/2
2015-09-19,3.3,3503240,400041,2732.0,2742.0,GM,GM,1/2-1/2
2015-09-19,3.3,13400924,4102142,2738.0,2727.0,GM,GM,1/2-1/2
2015-09-19,3.4,8603332,2900084,2599.0,2813.0,GM,GM,1/2-1/2
2015-09-19,3.4,4168119,2016192,2705.0,2816.0,GM,GM,1/2-1/2
2015-09-19,3.4,12401137,5202213,2697.0,2760.0,GM,GM,0-1
2015-09-19,3.4,4158814,4101588,2720.0,2777.0,GM,GM,1-0
2015-09-19,3.4,623539,4147235,2758.0,2758.0,GM,GM,1/2-1/2
2015-09-19,3.4,400041,3503240,2742.0,2732.0,GM,GM,1/2-1/2
2015-09-19,3.4,4102142,13400924,2727.0,2738.0,GM,GM,1-0
2015-09-19,3.5,2016192,4168119,2816.0,2705.0,GM,GM,1-0
2015-09-19,3.5,623539,4147235,2758.0,2758.0,GM,GM,1-0
2015-09-19,3.5,400041,3503240,2742.0,2732.0,GM,GM,1/2-1/2
2015-09-19,3.6,4168119,2016192,2705.0,2816.0,GM,GM,1-0
2015-09-19,3.6,4147235,623539,2758.0,2758.0,GM,GM,0-1
2015-09-19,3.6,3503240,400041,2732.0,2742.0,GM,GM,1/2-1/2
2015-09-19,3.7,4168119,2016192,2705.0,2816.0,GM,GM,1-0
2015-09-19,3.7,400041,3503240,2742.0,2732.0,GM,GM,1-0
2015-09-19,3.8,2016192,4168119,2816.0,2705.0,GM,GM,1-0
2015-09-19,3.8,3503240,400041,2732.0,2742.0,GM,GM,0-1
2015-09-19,3.9,4168119,2016192,2705.0,2816.0,GM,GM,0-1
2015-09-20,4.1,4102142,2900084,2727.0,2813.0,GM,GM,1-0
2015-09-20,4.1,2016192,400041,2816.0,2742.0,GM,GM,1-0
2015-09-20,4.1,13401319,2020009,2736.0,2796.0,GM,GM,1-0
2015-09-20,4.1,24116068,1118358,2798.0,2734.0,GM,GM,1/2-1/2
2015-09-20,4.1,623539,5202213,2758.0,2760.0,GM,GM,1/2-1/2
2015-09-20,4.1,4158814,14109603,2720.0,2762.0,GM,GM,1/2-1/2
2015-09-20,4.1,4122356,14102951,2748.0,2717.0,GM,GM,1/2-1/2
2015-09-20,4.1,8603677,8603405,2782.0,2734.0,GM,GM,1-0
2015-09-21,4.2,2900084,4102142,2813.0,2727.0,GM,GM,1/2-1/2
2015-09-21,4.2,400041,2016192,2742.0,2816.0,GM,GM,1/2-1/2
2015-09-21,4.2,2020009,13401319,2796.0,2736.0,GM,GM,1/2-1/2
2015-09-21,4.2,1118358,24116068,2734.0,2798.0,GM,GM,1/2-1/2
2015-09-21,4.2,5202213,623539,2760.0,2758.0,GM,GM,0-1
2015-09-21,4.2,14109603,4158814,2762.0,2720.0,GM,GM,1/2-1/2
2015-09-21,4.2,14102951,4122356,2717.0,2748.0,GM,GM,1/2-1/2
2015-09-21,4.2,8603405,8603677,2734.0,2782.0,GM,GM,1-0
2015-09-22,4.3,24116068,1118358,2798.0,2734.0,GM,GM,1-0
2015-09-22,4.3,14109603,4158814,2762.0,2720.0,GM,GM,1-0
2015-09-22,4.3,4122356,14102951,2748.0,2717.0,GM,GM,1/2-1/2
2015-09-22,4.3,8603405,8603677,2734.0,2782.0,GM,GM,1/2-1/2
2015-09-22,4.4,1118358,24116068,2734.0,2798.0,GM,GM,0-1
2015-09-22,4.4,4158814,14109603,2720.0,2762.0,GM,GM,1/2-1/2
2015-09-22,4.4,14102951,4122356,2717.0,2748.0,GM,GM,1-0
2015-09-22,4.4,8603677,8603405,2782.0,2734.0,GM,GM,1/2-1/2
2015-09-22,4.5,8603405,8603677,2734.0,2782.0,GM,GM,1/2-1/2
2015-09-22,4.6,8603677,8603405,2782.0,2734.0,GM,GM,0-1
2015-09-23,5.1,4102142,8603405,2727.0,2734.0,GM,GM,1/2-1/2
2015-09-23,5.1,14102951,2016192,2717.0,2816.0,GM,GM,1-0
2015-09-23,5.1,13401319,14109603,2736.0,2762.0,GM,GM,1/2-1/2
2015-09-23,5.1,623539,24116068,2758.0,2798.0,GM,GM,1/2-1/2
2015-09-24,5.2,8603405,4102142,2734.0,2727.0,GM,GM,1/2-1/2
2015-09-24,5.2,2016192,14102951,2816.0,2717.0,GM,GM,1/2-1/2
2015-09-24,5.2,14109603,13401319,2762.0,2736.0,GM,GM,1/2-1/2
2015-09-24,5.2,24116068,623539,2798.0,2758.0,GM,GM,1-0
2015-09-25,5.3,4102142,8603405,2727.0,2734.0,GM,GM,1/2-1/2
2015-09-25,5.3,14109603,13401319,2762.0,2736.0,GM,GM,1/2-1/2
2015-09-25,5.4,8603405,4102142,2734.0,2727.0,GM,GM,1/2-1/2
2015-09-25,5.4,13401319,14109603,2736.0,2762.0,GM,GM,1/2-1/2
2015-09-25,5.5,4102142,8603405,2727.0,2734.0,GM,GM,1/2-1/2
2015-09-25,5.5,14109603,13401319,2762.0,2736.0,GM,GM,1-0
2015-09-25,5.6,8603405,4102142,2734.0,2727.0,GM,GM,0-1
2015-09-25,5.6,13401319,14109603,2736.0,2762.0,GM,GM,0-1
2015-09-27,6.1,24116068,4102142,2798.0,2727.0,GM,GM,0-1
2015-09-27,6.1,14102951,14109603,2717.0,2762.0,GM,GM,1/2-1/2
2015-09-28,6.2,4102142,24116068,2727.0,2798.0,GM,GM,1/2-1/2
2015-09-28,6.2,14109603,14102951,2762.0,2717.0,GM,GM,1/2-1/2
2015-09-29,6.3,14102951,14109603,2717.0,2762.0,GM,GM,1-0
2015-09-29,6.4,14109603,14102951,2762.0,2717.0,GM,GM,1-0
2015-09-29,6.5,14102951,14109603,2717.0,2762.0,GM,GM,0-1
2015-09-29,6.6,14109603,14102951,2762.0,2717.0,GM,GM,1/2-1/2
2015-10-01,7.1,4102142,14109603,2727.0,2762.0,GM,GM,1-0
2015-10-02,7.2,14109603,4102142,2762.0,2727.0,GM,GM,0-1
2015-10-03,7.3,4102142,14109603,2727.0,2762.0,GM,GM,0-1
2015-10-04,7.4,14109603,4102142,2762.0,2727.0,GM,GM,1-0
2015-10-05,7.5,14109603,4102142,2762.0,2727.0,GM,GM,1-0
2015-10-05,7.6,4102142,14109603,2727.0,2762.0,GM,GM,1-0
2015-10-05,7.7,14109603,4102142,2762.0,2727.0,GM,GM,0-1
2015-10-05,7.8,4102142,14109603,2727.0,2762.0,GM,GM,0-1
2015-10-05,7.9,14109603,4102142,2762.0,2727.0,GM,GM,1-0
2013-08-11,1.1,13300474,13800698,2813.0,2304.0,GM,,1-0
2013-08-11,1.1,5040299,2020009,2340.0,2796.0,IM,GM,0-1
2013-08-11,1.1,4101588,8700257,2784.0,,GM,FM,1-0
2013-08-11,1.1,4300726,4126025,2341.0,2785.0,IM,GM,0-1
2013-08-11,1.1,14109603,8100977,2772.0,2371.0,GM,IM,1-0
2013-08-11,1.1,3801934,2016192,2434.0,2772.0,WGM,GM,0-1
2013-08-11,1.1,2805677,10200037,2764.0,2470.0,GM,GM,1-0
2013-08-11,1.1,8603928,2000024,2484.0,2741.0,IM,GM,1/2-1/2
2013-08-11,1.1,13401319,627143,2775.0,2489.0,GM,IM,1-0
2013-08-11,1.1,10600140,3503240,2487.0,2757.0,GM,GM,0-1
2013-08-11,1.1,14103320,1501720,2756.0,2492.0,GM,IM,1-0
2013-08-11,1.1,8603294,8602883,2500.0,2747.0,IM,GM,1/2-1/2
2013-08-11,1.1,4102142,14110911,2746.0,2500.0,GM,GM,1-0
2013-08-11,1.1,8603189,400041,2512.0,2740.0,IM,GM,1/2-1/2
2013-08-11,1.1,703303,1501674,2744.0,2519.0,GM,GM,1-0
2013-08-11,1.1,4128290,4116992,2524.0,2739.0,GM,GM,1-0
2013-08-11,1.1,4152956,2034387,2719.0,2539.0,GM,GM,1-0
2013-08-11,1.1,9301348,24116068,2556.0,2737.0,GM,GM,0-1
2013-08-11,1.1,14100010,1170546,2731.0,2534.0,GM,IM,1/2-1/2
2013-08-11,1.1,3802272,13400924,2569.0,2733.0,GM,GM,1/2-1/2
2013-08-11,1.1,4158814,12502200,2716.0,2535.0,GM,GM,1/2-1/2
2013-08-11,1.1,13402935,14105730,2567.0,2720.0,GM,GM,1/2-1/2
2013-08-11,1.1,623539,2008572,2719.0,2546.0,GM,GM,1-0
2013-08-11,1.1,8603405,4168119,2551.0,2723.0,GM,GM,1/2-1/2
2013-08-11,1.1,309095,112275,2715.0,2561.0,GM,GM,1-0
2013-08-11,1.1,1500015,605506,2567.0,2714.0,GM,GM,0-1
2013-08-11,1.1,4138147,5018471,2710.0,2567.0,GM,GM,1/2-1/2
2013-08-11,1.1,5201241,4122356,2565.0,2724.0,GM,GM,0-1
2013-08-11,1.1,12401137,5201640,2702.0,2571.0,GM,GM,1-0
2013-08-11,1.1,2008564,14109530,2574.0,2709.0,GM,GM,0-1
2013-08-11,1.1,4120787,2606771,2707.0,2584.0,GM,GM,1-0
2013-08-11,1.1,6500617,4147235,2588.0,2706.0,GM,GM,1/2-1/2
2013-08-11,1.1,5202213,14116731,2710.0,2584.0,GM,GM,1-0
2013-08-11,1.1,2000059,608742,2584.0,2708.0,GM,GM,0-1
2013-08-11,1.1,4125029,107069,2700.0,2586.0,GM,GM,1/2-1/2
2013-08-11,1.1,108049,2205530,2578.0,2706.0,GM,GM,0-1
2013-08-11,1.1,14102951,813613,2702.0,2607.0,GM,GM,1/2-1/2
2013-08-11,1.1,2107139,1118358,2595.0,2701.0,GM,GM,1/2-1/2
2013-08-11,1.1,14102560,10601619,2699.0,2594.0,GM,GM,1-0
2013-08-11,1.1,1503707,310204,2605.0,2699.0,GM,GM,1/2-1/2
2013-08-11,1.1,2209390,8602980,2696.0,2609.0,GM,GM,1/2-1/2
2013-08-11,1.1,3507165,700070,2609.0,2696.0,GM,GM,1-0
2013-08-11,1.1,13601520,14113147,2696.0,2607.0,GM,GM,1-0
2013-08-11,1.1,12401110,13300032,2625.0,2691.0,GM,GM,1-0
2013-08-11,1.1,3503739,4118987,2698.0,2626.0,GM,GM,1/2-1/2
2013-08-11,1.1,2023970,14107090,2623.0,2688.0,GM,GM,1-0
2013-08-11,1.1,8604436,2804344,2693.0,2628.0,GM,GM,1/2-1/2
2013-08-11,1.1,4170350,1610856,2644.0,2680.0,GM,GM,1-0
2013-08-11,1.1,4162722,2101246,2693.0,2632.0,GM,GM,1/2-1/2
2013-08-11,1.1,13302485,3800024,2632.0,2664.0,GM,GM,1/2-1/2
2013-08-11,1.1,14109182,5016690,2678.0,2643.0,GM,GM,0-1
2013-08-11,1.1,300071,13900048,2635.0,2672.0,GM,GM,1/2-1/2
2013-08-11,1.1,4100107,13501470,2668.0,2636.0,GM,GM,1/2-1/2
2013-08-11,1.1,24126055,14102536,2624.0,2669.0,GM,GM,1-0
2013-08-11,1.1,14101025,3901211,2667.0,2660.0,GM,GM,1-0
2013-08-11,1.1,1007246,4168003,2623.0,2676.0,GM,GM,1/2-1/2
2013-08-11,1.1,4198603,409561,2655.0,2645.0,GM,GM,1/2-1/2
